Year,Distance,Stroke,Gender,Rank,DistancesCategory,Result
2020,100,Backstroke,Men,1,near,51
2020,100,Backstroke,Men,2,near,52
2020,100,Backstroke,Men,3,near,52
2020,100,Backstroke,Men,4,near,52
2020,100,Backstroke,Men,4,near,52
2020,100,Backstroke,Men,4,near,52
2020,100,Backstroke,Men,4,near,52
2020,100,Backstroke,Men,4,near,52
2020,100,Breaststroke,Men,1,near,57
2020,100,Breaststroke,Men,2,near,58
2020,100,Breaststroke,Men,3,near,58
2020,100,Breaststroke,Men,4,near,58
2020,100,Breaststroke,Men,4,near,58
2020,100,Breaststroke,Men,4,near,58
2020,100,Breaststroke,Men,4,near,58
2020,100,Breaststroke,Men,4,near,59
2020,100,Butterfly,Men,1,near,49
2020,100,Butterfly,Men,2,near,49
2020,100,Butterfly,Men,3,near,50
2020,100,Butterfly,Men,4,near,50
2020,100,Butterfly,Men,4,near,50
2020,100,Butterfly,Men,4,near,50
2020,100,Butterfly,Men,4,near,51
2020,100,Butterfly,Men,4,near,51
2020,100,Freestyle,Men,1,near,47
2020,100,Freestyle,Men,2,near,47
2020,100,Freestyle,Men,3,near,47
2020,100,Freestyle,Men,4,near,47
2020,100,Freestyle,Men,4,near,47
2020,100,Freestyle,Men,4,near,47
2020,100,Freestyle,Men,4,near,48
2020,100,Freestyle,Men,4,near,48
2020,1500,Freestyle,Men,1,Estafet,879
2020,1500,Freestyle,Men,2,Estafet,880
2020,1500,Freestyle,Men,3,Estafet,880
2020,1500,Freestyle,Men,4,Estafet,885
2020,1500,Freestyle,Men,4,Estafet,895
2020,1500,Freestyle,Men,4,Estafet,895
2020,1500,Freestyle,Men,4,Estafet,903
2020,1500,Freestyle,Men,4,Estafet,904
2020,200,Backstroke,Men,1,near,113
2020,200,Backstroke,Men,2,near,114
2020,200,Backstroke,Men,3,near,114
2020,200,Backstroke,Men,4,near,115
2020,200,Backstroke,Men,4,near,116
2020,200,Backstroke,Men,4,near,116
2020,200,Backstroke,Men,4,near,117
2020,200,Backstroke,Men,4,near,119
2020,200,Breaststroke,Men,1,near,126
2020,200,Breaststroke,Men,2,near,127
2020,200,Breaststroke,Men,3,near,127
2020,200,Breaststroke,Men,4,near,127
2020,200,Breaststroke,Men,4,near,127
2020,200,Breaststroke,Men,4,near,128
2020,200,Breaststroke,Men,4,near,128
2020,200,Breaststroke,Men,4,near,128
2020,200,Butterfly,Men,1,near,111
2020,200,Butterfly,Men,2,near,113
2020,200,Butterfly,Men,3,near,114
2020,200,Butterfly,Men,4,near,114
2020,200,Butterfly,Men,4,near,114
2020,200,Butterfly,Men,4,near,115
2020,200,Butterfly,Men,4,near,115
2020,200,Butterfly,Men,4,near,115
2020,200,Freestyle,Men,1,near,104
2020,200,Freestyle,Men,2,near,104
2020,200,Freestyle,Men,3,near,104
2020,200,Freestyle,Men,4,near,104
2020,200,Freestyle,Men,4,near,105
2020,200,Freestyle,Men,4,near,105
2020,200,Freestyle,Men,4,near,105
2020,200,Freestyle,Men,4,near,105
2020,200,Individual medley,Men,1,near,115
2020,200,Individual medley,Men,2,near,115
2020,200,Individual medley,Men,3,near,116
2020,200,Individual medley,Men,4,near,116
2020,200,Individual medley,Men,4,near,117
2020,200,Individual medley,Men,4,near,117
2020,200,Individual medley,Men,4,near,117
2020,200,Individual medley,Men,4,near,117
2020,400,Freestyle,Men,1,near,223
2020,400,Freestyle,Men,2,near,223
2020,400,Freestyle,Men,3,near,223
2020,400,Freestyle,Men,4,near,224
2020,400,Freestyle,Men,4,near,224
2020,400,Freestyle,Men,4,near,224
2020,400,Freestyle,Men,4,near,225
2020,400,Freestyle,Men,4,near,225
2020,400,Individual medley,Men,1,near,249
2020,400,Individual medley,Men,2,near,250
2020,400,Individual medley,Men,3,near,250
2020,400,Individual medley,Men,4,near,250
2020,400,Individual medley,Men,4,near,250
2020,400,Individual medley,Men,4,near,251
2020,400,Individual medley,Men,4,near,251
2020,400,Individual medley,Men,4,near,251
2020,50,Freestyle,Men,1,near,21
2020,50,Freestyle,Men,2,near,21
2020,50,Freestyle,Men,3,near,21
2020,50,Freestyle,Men,4,near,21
2020,50,Freestyle,Men,4,near,21
2020,50,Freestyle,Men,4,near,21
2020,50,Freestyle,Men,4,near,21
2020,50,Freestyle,Men,4,near,21
2020,800,Freestyle,Men,1,middle,461
2020,800,Freestyle,Men,2,middle,462
2020,800,Freestyle,Men,3,middle,462
2020,800,Freestyle,Men,4,middle,462
2020,800,Freestyle,Men,4,middle,465
2020,800,Freestyle,Men,4,middle,465
2020,800,Freestyle,Men,4,middle,469
2020,800,Freestyle,Men,4,middle,473
2020,100,Backstroke,Women,1,near,57
2020,100,Backstroke,Women,2,near,57
2020,100,Backstroke,Women,3,near,58
2020,100,Backstroke,Women,4,near,58
2020,100,Backstroke,Women,4,near,58
2020,100,Backstroke,Women,4,near,58
2020,100,Backstroke,Women,4,near,59
2020,100,Backstroke,Women,4,near,59
2020,100,Breaststroke,Women,1,near,64
2020,100,Breaststroke,Women,2,near,65
2020,100,Breaststroke,Women,3,near,65
2020,100,Breaststroke,Women,4,near,65
2020,100,Breaststroke,Women,4,near,66
2020,100,Breaststroke,Women,4,near,66
2020,100,Breaststroke,Women,4,near,66
2020,100,Breaststroke,Women,4,near,66
2020,100,Butterfly,Women,1,near,55
2020,100,Butterfly,Women,2,near,55
2020,100,Butterfly,Women,3,near,55
2020,100,Butterfly,Women,4,near,55
2020,100,Butterfly,Women,4,near,56
2020,100,Butterfly,Women,4,near,56
2020,100,Butterfly,Women,4,near,56
2020,100,Butterfly,Women,4,near,57
2020,100,Freestyle,Women,1,near,51
2020,100,Freestyle,Women,2,near,52
2020,100,Freestyle,Women,3,near,52
2020,100,Freestyle,Women,4,near,52
2020,100,Freestyle,Women,4,near,52
2020,100,Freestyle,Women,4,near,52
2020,100,Freestyle,Women,4,near,52
2020,100,Freestyle,Women,4,near,53
2020,1500,Freestyle,Women,1,Estafet,937
2020,1500,Freestyle,Women,2,Estafet,941
2020,1500,Freestyle,Women,3,Estafet,942
2020,1500,Freestyle,Women,4,Estafet,946
2020,1500,Freestyle,Women,4,Estafet,953
2020,1500,Freestyle,Women,4,Estafet,960
2020,1500,Freestyle,Women,4,Estafet,960
2020,1500,Freestyle,Women,4,Estafet,965
2020,200,Backstroke,Women,1,near,124
2020,200,Backstroke,Women,2,near,125
2020,200,Backstroke,Women,3,near,126
2020,200,Backstroke,Women,4,near,126
2020,200,Backstroke,Women,4,near,126
2020,200,Backstroke,Women,4,near,128
2020,200,Backstroke,Women,4,near,128
2020,200,Backstroke,Women,4,near,128
2020,200,Breaststroke,Women,1,near,138
2020,200,Breaststroke,Women,2,near,139
2020,200,Breaststroke,Women,3,near,140
2020,200,Breaststroke,Women,4,near,140
2020,200,Breaststroke,Women,4,near,142
2020,200,Breaststroke,Women,4,near,142
2020,200,Breaststroke,Women,4,near,143
2020,200,Breaststroke,Women,4,near,144
2020,200,Butterfly,Women,1,near,123
2020,200,Butterfly,Women,2,near,125
2020,200,Butterfly,Women,3,near,125
2020,200,Butterfly,Women,4,near,126
2020,200,Butterfly,Women,4,near,127
2020,200,Butterfly,Women,4,near,127
2020,200,Butterfly,Women,4,near,127
2020,200,Butterfly,Women,4,near,129
2020,200,Freestyle,Women,1,near,113
2020,200,Freestyle,Women,2,near,113
2020,200,Freestyle,Women,3,near,114
2020,200,Freestyle,Women,4,near,115
2020,200,Freestyle,Women,4,near,115
2020,200,Freestyle,Women,4,near,115
2020,200,Freestyle,Women,4,near,115
2020,200,Freestyle,Women,4,near,116
2020,200,Individual medley,Women,1,near,128
2020,200,Individual medley,Women,2,near,128
2020,200,Individual medley,Women,3,near,129
2020,200,Individual medley,Women,4,near,129
2020,200,Individual medley,Women,4,near,129
2020,200,Individual medley,Women,4,near,130
2020,200,Individual medley,Women,4,near,132
2020,200,Individual medley,Women,4,near,132
2020,400,Freestyle,Women,1,near,236
2020,400,Freestyle,Women,2,near,237
2020,400,Freestyle,Women,3,near,241
2020,400,Freestyle,Women,4,near,242
2020,400,Freestyle,Women,4,near,244
2020,400,Freestyle,Women,4,near,244
2020,400,Freestyle,Women,4,near,246
2020,400,Freestyle,Women,4,near,248
2020,50,Freestyle,Women,1,near,23
2020,50,Freestyle,Women,2,near,24
2020,50,Freestyle,Women,3,near,24
2020,50,Freestyle,Women,4,near,24
2020,50,Freestyle,Women,4,near,24
2020,50,Freestyle,Women,4,near,24
2020,50,Freestyle,Women,4,near,24
2020,50,Freestyle,Women,4,near,24
2020,800,Freestyle,Women,1,middle,492
2020,800,Freestyle,Women,2,middle,493
2020,800,Freestyle,Women,3,middle,498
2020,800,Freestyle,Women,4,middle,499
2020,800,Freestyle,Women,4,middle,501
2020,800,Freestyle,Women,4,middle,502
2020,800,Freestyle,Women,4,middle,504
2020,800,Freestyle,Women,4,middle,506
2016,100,Backstroke,Men,1,near,51
2016,100,Backstroke,Men,2,near,52
2016,100,Backstroke,Men,3,near,52
2016,100,Backstroke,Men,4,near,52
2016,100,Backstroke,Men,4,near,52
2016,100,Backstroke,Men,4,near,52
2016,100,Backstroke,Men,4,near,53
2016,100,Backstroke,Men,4,near,53
2016,100,Backstroke,Women,1,near,58
2016,100,Backstroke,Women,2,near,58
2016,100,Backstroke,Women,3,near,58
2016,100,Backstroke,Women,3,near,58
2016,100,Backstroke,Women,4,near,58
2016,100,Backstroke,Women,4,near,58
2016,100,Backstroke,Women,4,near,59
2016,100,Backstroke,Women,4,near,59
2016,100,Breaststroke,Men,1,near,57
2016,100,Breaststroke,Men,2,near,58
2016,100,Breaststroke,Men,3,near,58
2016,100,Breaststroke,Men,4,near,59
2016,100,Breaststroke,Men,4,near,59
2016,100,Breaststroke,Men,4,near,59
2016,100,Breaststroke,Men,4,near,59
2016,100,Breaststroke,Men,4,near,59
2016,100,Breaststroke,Women,1,near,64
2016,100,Breaststroke,Women,2,near,65
2016,100,Breaststroke,Women,3,near,65
2016,100,Breaststroke,Women,4,near,66
2016,100,Breaststroke,Women,4,near,66
2016,100,Breaststroke,Women,4,near,67
2016,100,Breaststroke,Women,4,near,67
2016,100,Breaststroke,Women,4,near,68
2016,100,Butterfly,Men,1,near,50
2016,100,Butterfly,Men,2,near,51
2016,100,Butterfly,Men,2,near,51
2016,100,Butterfly,Men,2,near,51
2016,100,Butterfly,Men,4,near,51
2016,100,Butterfly,Men,4,near,51
2016,100,Butterfly,Men,4,near,51
2016,100,Butterfly,Men,4,near,51
2016,100,Butterfly,Women,2,near,55
2016,100,Butterfly,Women,3,near,56
2016,100,Butterfly,Women,4,near,56
2016,100,Butterfly,Women,4,near,56
2016,100,Butterfly,Women,4,near,56
2016,100,Butterfly,Women,4,near,57
2016,100,Butterfly,Women,4,near,57
2016,100,Freestyle,Men,1,near,47
2016,100,Freestyle,Men,2,near,47
2016,100,Freestyle,Men,3,near,47
2016,100,Freestyle,Men,4,near,47
2016,100,Freestyle,Men,4,near,48
2016,100,Freestyle,Men,4,near,48
2016,100,Freestyle,Men,4,near,48
2016,100,Freestyle,Men,4,near,48
2016,100,Freestyle,Women,1,near,52
2016,100,Freestyle,Women,1,near,52
2016,100,Freestyle,Women,3,near,52
2016,100,Freestyle,Women,4,near,53
2016,100,Freestyle,Women,4,near,53
2016,100,Freestyle,Women,4,near,53
2016,100,Freestyle,Women,4,near,53
2016,100,Freestyle,Women,4,near,53
2016,1500,Freestyle,Men,1,Estafet,874
2016,1500,Freestyle,Men,2,Estafet,879
2016,1500,Freestyle,Men,3,Estafet,880
2016,1500,Freestyle,Men,4,Estafet,885
2016,1500,Freestyle,Men,4,Estafet,889
2016,1500,Freestyle,Men,4,Estafet,889
2016,1500,Freestyle,Men,4,Estafet,892
2016,1500,Freestyle,Men,4,Estafet,902
2016,200,Backstroke,Men,1,near,113
2016,200,Backstroke,Men,2,near,113
2016,200,Backstroke,Men,3,near,113
2016,200,Backstroke,Men,4,near,115
2016,200,Backstroke,Men,4,near,115
2016,200,Backstroke,Men,4,near,115
2016,200,Backstroke,Men,4,near,116
2016,200,Backstroke,Men,4,near,116
2016,200,Backstroke,Women,1,near,125
2016,200,Backstroke,Women,2,near,126
2016,200,Backstroke,Women,3,near,127
2016,200,Backstroke,Women,4,near,127
2016,200,Backstroke,Women,4,near,128
2016,200,Backstroke,Women,4,near,128
2016,200,Backstroke,Women,4,near,129
2016,200,Backstroke,Women,4,near,129
2016,200,Breaststroke,Men,1,near,127
2016,200,Breaststroke,Men,2,near,127
2016,200,Breaststroke,Men,3,near,127
2016,200,Breaststroke,Men,4,near,127
2016,200,Breaststroke,Men,4,near,127
2016,200,Breaststroke,Men,4,near,127
2016,200,Breaststroke,Men,4,near,128
2016,200,Breaststroke,Men,4,near,128
2016,200,Butterfly,Men,1,near,113
2016,200,Butterfly,Men,2,near,113
2016,200,Butterfly,Men,3,near,113
2016,200,Butterfly,Men,4,near,114
2016,200,Butterfly,Men,4,near,114
2016,200,Butterfly,Men,4,near,115
2016,200,Butterfly,Men,4,near,116
2016,200,Butterfly,Men,4,near,117
2016,200,Butterfly,Women,1,near,124
2016,200,Butterfly,Women,2,near,124
2016,200,Butterfly,Women,3,near,125
2016,200,Butterfly,Women,4,near,125
2016,200,Butterfly,Women,4,near,127
2016,200,Butterfly,Women,4,near,127
2016,200,Butterfly,Women,4,near,127
2016,200,Butterfly,Women,4,near,127
2016,200,Freestyle,Men,1,near,104
2016,200,Freestyle,Men,2,near,105
2016,200,Freestyle,Men,3,near,105
2016,200,Freestyle,Men,4,near,105
2016,200,Freestyle,Men,4,near,105
2016,200,Freestyle,Men,4,near,105
2016,200,Freestyle,Men,4,near,105
2016,200,Freestyle,Men,4,near,105
2016,200,Freestyle,Women,1,near,113
2016,200,Freestyle,Women,2,near,114
2016,200,Freestyle,Women,3,near,114
2016,200,Freestyle,Women,4,near,115
2016,200,Freestyle,Women,4,near,115
2016,200,Freestyle,Women,4,near,115
2016,200,Freestyle,Women,4,near,116
2016,200,Freestyle,Women,4,near,116
2016,200,Individual medley,Men,1,near,114
2016,200,Individual medley,Men,2,near,116
2016,200,Individual medley,Men,3,near,117
2016,200,Individual medley,Men,4,near,117
2016,200,Individual medley,Men,4,near,117
2016,200,Individual medley,Men,4,near,117
2016,200,Individual medley,Men,4,near,118
2016,200,Individual medley,Men,4,near,118
2016,200,Individual medley,Women,1,near,126
2016,200,Individual medley,Women,2,near,126
2016,200,Individual medley,Women,3,near,128
2016,200,Individual medley,Women,4,near,129
2016,200,Individual medley,Women,4,near,130
2016,200,Individual medley,Women,4,near,131
2016,200,Individual medley,Women,4,near,132
2016,200,Individual medley,Women,4,near,133
2016,400,Freestyle,Men,1,near,221
2016,400,Freestyle,Men,2,near,221
2016,400,Freestyle,Men,3,near,223
2016,400,Freestyle,Men,4,near,224
2016,400,Freestyle,Men,4,near,224
2016,400,Freestyle,Men,4,near,224
2016,400,Freestyle,Men,4,near,225
2016,400,Freestyle,Men,4,near,229
2016,400,Freestyle,Women,1,near,236
2016,400,Freestyle,Women,2,near,241
2016,400,Freestyle,Women,3,near,241
2016,400,Freestyle,Women,4,near,242
2016,400,Freestyle,Women,4,near,244
2016,400,Freestyle,Women,4,near,245
2016,400,Freestyle,Women,4,near,245
2016,400,Freestyle,Women,4,near,246
2016,400,Individual medley,Men,1,near,246
2016,400,Individual medley,Men,2,near,246
2016,400,Individual medley,Men,3,near,249
2016,400,Individual medley,Men,4,near,251
2016,400,Individual medley,Men,4,near,251
2016,400,Individual medley,Men,4,near,251
2016,400,Individual medley,Men,4,near,255
2016,400,Individual medley,Men,4,near,256
2016,400,Individual medley,Women,1,near,266
2016,400,Individual medley,Women,2,near,271
2016,400,Individual medley,Women,3,near,272
2016,400,Individual medley,Women,4,near,272
2016,400,Individual medley,Women,4,near,274
2016,400,Individual medley,Women,4,near,274
2016,400,Individual medley,Women,4,near,275
2016,400,Individual medley,Women,4,near,278
2016,50,Freestyle,Men,1,near,21
2016,50,Freestyle,Men,2,near,21
2016,50,Freestyle,Men,3,near,21
2016,50,Freestyle,Men,4,near,21
2016,50,Freestyle,Men,4,near,21
2016,50,Freestyle,Men,4,near,21
2016,50,Freestyle,Men,4,near,21
2016,50,Freestyle,Men,4,near,22
2016,50,Freestyle,Women,1,near,24
2016,50,Freestyle,Women,2,near,24
2016,50,Freestyle,Women,3,near,24
2016,50,Freestyle,Women,4,near,24
2016,50,Freestyle,Women,4,near,24
2016,50,Freestyle,Women,4,near,24
2016,50,Freestyle,Women,4,near,24
2016,50,Freestyle,Women,4,near,24
2016,800,Freestyle,Women,1,middle,484
2016,800,Freestyle,Women,2,middle,496
2016,800,Freestyle,Women,3,middle,496
2016,800,Freestyle,Women,4,middle,498
2016,800,Freestyle,Women,4,middle,500
2016,800,Freestyle,Women,4,middle,500
2016,800,Freestyle,Women,4,middle,504
2016,800,Freestyle,Women,4,middle,507
2012,100,Backstroke,Men,1,near,52
2012,100,Backstroke,Men,2,near,52
2012,100,Backstroke,Men,3,near,52
2012,100,Backstroke,Men,4,near,53
2012,100,Backstroke,Men,4,near,53
2012,100,Backstroke,Men,4,near,53
2012,100,Backstroke,Men,4,near,53
2012,100,Backstroke,Men,4,near,53
2012,100,Backstroke,Women,2,near,58
2012,100,Backstroke,Women,3,near,58
2012,100,Backstroke,Women,4,near,58
2012,100,Backstroke,Women,4,near,59
2012,100,Backstroke,Women,4,near,59
2012,100,Backstroke,Women,4,near,59
2012,100,Backstroke,Women,4,near,59
2012,100,Backstroke,Women,1,near,60
2012,100,Breaststroke,Men,2,near,58
2012,100,Breaststroke,Men,3,near,58
2012,100,Breaststroke,Men,4,near,59
2012,100,Breaststroke,Men,4,near,59
2012,100,Breaststroke,Men,4,near,59
2012,100,Breaststroke,Men,4,near,59
2012,100,Breaststroke,Men,4,near,59
2012,100,Breaststroke,Men,1,near,60
2012,100,Breaststroke,Women,1,near,65
2012,100,Breaststroke,Women,2,near,65
2012,100,Breaststroke,Women,3,near,66
2012,100,Breaststroke,Women,4,near,66
2012,100,Breaststroke,Women,4,near,66
2012,100,Breaststroke,Women,4,near,66
2012,100,Breaststroke,Women,4,near,66
2012,100,Breaststroke,Women,4,near,67
2012,100,Butterfly,Men,1,near,51
2012,100,Butterfly,Men,2,near,51
2012,100,Butterfly,Men,2,near,51
2012,100,Butterfly,Men,4,near,51
2012,100,Butterfly,Men,4,near,51
2012,100,Butterfly,Men,4,near,51
2012,100,Butterfly,Men,4,near,51
2012,100,Butterfly,Men,4,near,52
2012,100,Butterfly,Women,1,near,55
2012,100,Butterfly,Women,2,near,56
2012,100,Butterfly,Women,3,near,56
2012,100,Butterfly,Women,4,near,57
2012,100,Butterfly,Women,4,near,57
2012,100,Butterfly,Women,4,near,57
2012,100,Butterfly,Women,4,near,57
2012,100,Butterfly,Women,4,near,57
2012,100,Freestyle,Men,1,near,47
2012,100,Freestyle,Men,2,near,47
2012,100,Freestyle,Men,3,near,47
2012,100,Freestyle,Men,4,near,47
2012,100,Freestyle,Men,4,near,47
2012,100,Freestyle,Men,4,near,47
2012,100,Freestyle,Men,4,near,48
2012,100,Freestyle,Men,4,near,48
2012,100,Freestyle,Women,1,near,53
2012,100,Freestyle,Women,2,near,53
2012,100,Freestyle,Women,3,near,53
2012,100,Freestyle,Women,4,near,53
2012,100,Freestyle,Women,4,near,53
2012,100,Freestyle,Women,4,near,53
2012,100,Freestyle,Women,4,near,53
2012,100,Freestyle,Women,4,near,54
2012,1500,Freestyle,Men,1,Estafet,871
2012,1500,Freestyle,Men,2,Estafet,879
2012,1500,Freestyle,Men,3,Estafet,880
2012,1500,Freestyle,Men,4,Estafet,890
2012,1500,Freestyle,Men,4,Estafet,891
2012,1500,Freestyle,Men,4,Estafet,892
2012,1500,Freestyle,Men,4,Estafet,894
2012,1500,Freestyle,Men,4,Estafet,900
2012,200,Backstroke,Men,1,near,113
2012,200,Backstroke,Men,2,near,113
2012,200,Backstroke,Men,3,near,113
2012,200,Backstroke,Men,4,near,115
2012,200,Backstroke,Men,4,near,115
2012,200,Backstroke,Men,4,near,117
2012,200,Backstroke,Men,4,near,117
2012,200,Backstroke,Men,4,near,118
2012,200,Backstroke,Women,1,near,124
2012,200,Backstroke,Women,2,near,125
2012,200,Backstroke,Women,3,near,126
2012,200,Backstroke,Women,4,near,127
2012,200,Backstroke,Women,4,near,127
2012,200,Backstroke,Women,4,near,128
2012,200,Backstroke,Women,4,near,128
2012,200,Backstroke,Women,4,near,129
2012,200,Breaststroke,Men,1,near,127
2012,200,Breaststroke,Men,2,near,127
2012,200,Breaststroke,Men,3,near,128
2012,200,Breaststroke,Men,4,near,128
2012,200,Breaststroke,Men,4,near,129
2012,200,Breaststroke,Men,4,near,129
2012,200,Breaststroke,Men,4,near,129
2012,200,Breaststroke,Men,4,near,129
2012,200,Breaststroke,Women,1,near,139
2012,200,Breaststroke,Women,2,near,140
2012,200,Breaststroke,Women,3,near,140
2012,200,Breaststroke,Women,4,near,141
2012,200,Breaststroke,Women,4,near,143
2012,200,Breaststroke,Women,4,near,143
2012,200,Breaststroke,Women,4,near,143
2012,200,Breaststroke,Women,4,near,146
2012,200,Butterfly,Men,1,near,112
2012,200,Butterfly,Men,2,near,113
2012,200,Butterfly,Men,3,near,113
2012,200,Butterfly,Men,4,near,114
2012,200,Butterfly,Men,4,near,115
2012,200,Butterfly,Men,4,near,115
2012,200,Butterfly,Men,4,near,115
2012,200,Butterfly,Men,4,near,115
2012,200,Butterfly,Women,1,near,124
2012,200,Butterfly,Women,2,near,125
2012,200,Butterfly,Women,3,near,125
2012,200,Butterfly,Women,4,near,125
2012,200,Butterfly,Women,4,near,126
2012,200,Butterfly,Women,4,near,126
2012,200,Butterfly,Women,4,near,127
2012,200,Butterfly,Women,4,near,127
2012,200,Freestyle,Men,1,near,103
2012,200,Freestyle,Men,2,near,104
2012,200,Freestyle,Men,2,near,104
2012,200,Freestyle,Men,4,near,105
2012,200,Freestyle,Men,4,near,105
2012,200,Freestyle,Men,4,near,106
2012,200,Freestyle,Men,4,near,106
2012,200,Freestyle,Men,4,near,107
2012,200,Freestyle,Women,1,near,113
2012,200,Freestyle,Women,2,near,115
2012,200,Freestyle,Women,3,near,115
2012,200,Freestyle,Women,4,near,115
2012,200,Freestyle,Women,4,near,116
2012,200,Freestyle,Women,4,near,117
2012,200,Freestyle,Women,4,near,117
2012,200,Freestyle,Women,4,near,117
2012,200,Individual medley,Men,1,near,114
2012,200,Individual medley,Men,2,near,114
2012,200,Individual medley,Men,3,near,116
2012,200,Individual medley,Men,4,near,116
2012,200,Individual medley,Men,4,near,117
2012,200,Individual medley,Men,4,near,118
2012,200,Individual medley,Men,4,near,119
2012,200,Individual medley,Men,4,near,119
2012,200,Individual medley,Women,1,near,127
2012,200,Individual medley,Women,2,near,128
2012,200,Individual medley,Women,3,near,128
2012,200,Individual medley,Women,4,near,129
2012,200,Individual medley,Women,4,near,129
2012,200,Individual medley,Women,4,near,131
2012,200,Individual medley,Women,4,near,131
2012,200,Individual medley,Women,4,near,134
2012,400,Freestyle,Men,1,near,220
2012,400,Freestyle,Men,2,near,222
2012,400,Freestyle,Men,3,near,224
2012,400,Freestyle,Men,4,near,226
2012,400,Freestyle,Men,4,near,226
2012,400,Freestyle,Men,4,near,227
2012,400,Freestyle,Men,4,near,228
2012,400,Freestyle,Men,4,near,229
2012,400,Freestyle,Women,1,near,241
2012,400,Freestyle,Women,2,near,241
2012,400,Freestyle,Women,3,near,243
2012,400,Freestyle,Women,4,near,243
2012,400,Freestyle,Women,4,near,244
2012,400,Freestyle,Women,4,near,245
2012,400,Freestyle,Women,4,near,246
2012,400,Freestyle,Women,4,near,246
2012,400,Individual medley,Men,1,near,245
2012,400,Individual medley,Men,2,near,248
2012,400,Individual medley,Men,3,near,248
2012,400,Individual medley,Men,4,near,249
2012,400,Individual medley,Men,4,near,252
2012,400,Individual medley,Men,4,near,253
2012,400,Individual medley,Men,4,near,253
2012,400,Individual medley,Men,4,near,254
2012,400,Individual medley,Women,1,near,268
2012,400,Individual medley,Women,2,near,271
2012,400,Individual medley,Women,3,near,272
2012,400,Individual medley,Women,4,near,273
2012,400,Individual medley,Women,4,near,274
2012,400,Individual medley,Women,4,near,275
2012,400,Individual medley,Women,4,near,275
2012,400,Individual medley,Women,4,near,275
2012,50,Freestyle,Men,1,near,21
2012,50,Freestyle,Men,2,near,21
2012,50,Freestyle,Men,3,near,21
2012,50,Freestyle,Men,4,near,21
2012,50,Freestyle,Men,4,near,21
2012,50,Freestyle,Men,4,near,21
2012,50,Freestyle,Men,4,near,21
2012,50,Freestyle,Men,4,near,21
2012,50,Freestyle,Women,1,near,24
2012,50,Freestyle,Women,2,near,24
2012,50,Freestyle,Women,3,near,24
2012,50,Freestyle,Women,4,near,24
2012,50,Freestyle,Women,4,near,24
2012,50,Freestyle,Women,4,near,24
2012,50,Freestyle,Women,4,near,24
2012,50,Freestyle,Women,4,near,24
2012,800,Freestyle,Women,1,middle,494
2012,800,Freestyle,Women,2,middle,498
2012,800,Freestyle,Women,3,middle,500
2012,800,Freestyle,Women,4,middle,502
2012,800,Freestyle,Women,4,middle,503
2012,800,Freestyle,Women,4,middle,503
2012,800,Freestyle,Women,4,middle,509
2012,800,Freestyle,Women,4,middle,509
2008,100,Backstroke,Men,1,near,52
2008,100,Backstroke,Men,2,near,53
2008,100,Backstroke,Men,3,near,53
2008,100,Backstroke,Men,3,near,53
2008,100,Backstroke,Men,4,near,53
2008,100,Backstroke,Men,4,near,53
2008,100,Backstroke,Men,4,near,53
2008,100,Backstroke,Men,4,near,53
2008,100,Backstroke,Women,3,near,58
2008,100,Backstroke,Women,4,near,59
2008,100,Backstroke,Women,4,near,59
2008,100,Backstroke,Women,4,near,59
2008,100,Backstroke,Women,4,near,59
2008,100,Backstroke,Women,4,near,59
2008,100,Backstroke,Women,1,near,60
2008,100,Backstroke,Women,2,near,60
2008,100,Breaststroke,Men,3,near,58
2008,100,Breaststroke,Men,4,near,59
2008,100,Breaststroke,Men,4,near,59
2008,100,Breaststroke,Men,4,near,59
2008,100,Breaststroke,Men,4,near,59
2008,100,Breaststroke,Men,4,near,59
2008,100,Breaststroke,Men,1,near,60
2008,100,Breaststroke,Men,2,near,60
2008,100,Breaststroke,Women,1,near,65
2008,100,Breaststroke,Women,2,near,66
2008,100,Breaststroke,Women,3,near,67
2008,100,Breaststroke,Women,4,near,67
2008,100,Breaststroke,Women,4,near,67
2008,100,Breaststroke,Women,4,near,67
2008,100,Breaststroke,Women,4,near,68
2008,100,Breaststroke,Women,4,near,68
2008,100,Butterfly,Men,1,near,50
2008,100,Butterfly,Men,2,near,50
2008,100,Butterfly,Men,3,near,51
2008,100,Butterfly,Men,4,near,51
2008,100,Butterfly,Men,4,near,51
2008,100,Butterfly,Men,4,near,51
2008,100,Butterfly,Men,4,near,51
2008,100,Butterfly,Men,4,near,51
2008,100,Butterfly,Women,1,near,56
2008,100,Butterfly,Women,2,near,57
2008,100,Butterfly,Women,3,near,57
2008,100,Butterfly,Women,4,near,57
2008,100,Butterfly,Women,4,near,57
2008,100,Butterfly,Women,4,near,58
2008,100,Butterfly,Women,4,near,58
2008,100,Butterfly,Women,4,near,58
2008,100,Freestyle,Men,1,near,47
2008,100,Freestyle,Men,2,near,47
2008,100,Freestyle,Men,3,near,47
2008,100,Freestyle,Men,3,near,47
2008,100,Freestyle,Men,4,near,47
2008,100,Freestyle,Men,4,near,48
2008,100,Freestyle,Men,4,near,48
2008,100,Freestyle,Men,4,near,48
2008,100,Freestyle,Women,1,near,53
2008,100,Freestyle,Women,2,near,53
2008,100,Freestyle,Women,3,near,53
2008,100,Freestyle,Women,4,near,53
2008,100,Freestyle,Women,4,near,54
2008,100,Freestyle,Women,4,near,54
